notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,process_code,state,cnty_fips,cnty_name,district_number,rrc,Reg,region_name,play,play_name,drill_depth_ft,lateral_length_ft,API,Sulfur,federal_land,project_royalty_multiplier,std_pattern_size_acres,total_pattern_size_acres,totpat,past_wells,Ninjwell,resacc,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DGAL650210701,1,AL,107,Pickens,1,0,2,gulf_coast,6502,upper mississippian sandstone,4517.62,1491.113333,42.11269807,2.41,0,0,160,56021.33333,351,0,0,10,0,0.408,0.266,0.107,0.07,0.15,0.36405,0.32841,0.3047,0.28719,0.27352,0.26242,0.25311,0.24514,0.23817,0.23206,0.22658,0.22165,0.21716,0.21309,0.20934,0.20586,0.20263,0.19959,0.19682,0.19416,0.19167,0.18932,0.18708,0.185,0.18298,0.18108,0.17925,0.17751,0.17585,0.17425,0.17274,0.1713,0.16986,0.16845,0.16714,0.16587,0.16464,0.16346,0.1623,0.16119,53.84992,51.32556,44.36522,40.31007,37.12504,34.43714,32.11705,30.09264,28.31325,26.74011,25.34239,24.095,22.97728,21.97181,21.06416,20.24227,19.49563,18.81537,18.19398,17.6249,17.10237,16.62164,16.17833,15.76854,15.38918,15.03729,14.71021,14.40569,14.12181,13.8567,13.60863,13.37628,13.15831,12.95351,12.76091,12.57944,12.40831,12.24662,12.0937,11.94895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR491202701,1,AR,27,Columbia,5,0,3,midcontinent,4912,smackover salt basins gas and oil,11147.72,4879.743333,50.77833333,1.2,0,0,80,3636,46,0,0,10,20,0.428,0.29,0.048,0.117,0.117,12.6271,8.45931,6.89806,5.94408,5.26392,4.74619,4.33653,4.00392,3.72872,3.49762,3.30111,3.13237,2.98608,2.8582,2.74583,2.64596,2.55692,2.47703,2.40488,2.33933,2.2797,2.22491,2.17465,2.12812,2.08495,2.04481,2.00732,1.9722,1.9391,1.90814,1.87879,1.85093,1.82462,1.79962,1.77581,1.753,1.73138,1.71053,1.69068,1.67144,633.28346,553.30299,509.12974,479.11744,456.03806,437.21909,421.3528,407.67464,395.68858,385.05104,375.51329,366.88933,359.03607,351.84111,345.21412,339.08247,333.38533,328.07307,323.10296,318.4393,314.05109,309.91183,305.99871,302.29147,298.77215,295.42534,292.23729,289.1954,286.28894,283.5077,280.84305,278.2867,275.83168,273.47095,271.19905,269.01004,266.8989,264.86144,262.89287,260.98974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR491207301,1,AR,73,Lafayette,5,0,3,midcontinent,4912,smackover salt basins gas and oil,11404.5,4879.743333,50.77833333,1.2,0,0,80,1472,19,0,0,10,20,0.428,0.29,0.048,0.117,0.117,9.31141,8.01412,7.17083,6.55259,6.07345,5.68839,5.37081,5.10358,4.87503,4.67686,4.50319,4.34948,4.21232,4.08904,3.97748,3.87601,3.78318,3.69792,3.61927,3.54641,3.47876,3.4157,3.35672,3.30145,3.24951,3.20057,3.15439,3.11076,3.06934,3.03006,2.99273,2.95711,2.92321,2.89079,2.85984,2.83017,2.80173,2.77447,2.7482,2.72304,115.1197,108.0997,102.74374,98.4534,94.89959,91.88262,89.2728,86.98131,84.9449,83.11695,81.46223,79.95349,78.56923,77.29234,76.10875,75.00702,73.97758,73.01236,72.10461,71.24847,70.43895,69.67177,68.94309,68.24956,67.58836,66.95685,66.35276,65.77398,65.21879,64.68545,64.1725,63.67858,63.20251,62.74309,62.29944,61.87049,61.45545,61.05358,60.66409,60.28632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR491213901,1,AR,139,Union,5,0,3,midcontinent,4912,smackover salt basins gas and oil,8148.2,4879.743333,50.77833333,1.2,1,0.05,80,1016.470588,13,0,0,10,20,0.428,0.29,0.048,0.117,0.117,0.77164,0.66343,0.64038,0.62141,0.6054,0.5916,0.57948,0.56871,0.55905,0.55029,0.5423,0.53495,0.52819,0.52188,0.51601,0.51051,0.50535,0.5005,0.4959,0.49154,0.4874,0.48348,0.47972,0.47614,0.47271,0.46942,0.46626,0.46323,0.46032,0.45751,0.45481,0.4522,0.44967,0.44722,0.44485,0.44256,0.44034,0.43818,0.43608,0.43403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR492107301,1,AR,73,Lafayette,5,0,3,midcontinent,4921,cotton valley updip oil,,4258.543636,35,1.2,0,0,80,1472,19,0,0,10,20,0.428,0.29,0.048,0.117,0.117,6.55253,4.13252,3.02544,2.3879,1.97281,1.68089,1.46435,1.29725,1.16444,1.05632,0.96656,0.89085,0.82619,0.77027,0.72143,0.67843,0.64026,0.60616,0.57552,0.5478,0.52265,0.49971,0.4787,0.45937,0.44154,0.42505,0.40977,0.39551,0.38224,0.36982,0.35817,0.34727,0.33696,0.32729,0.31815,0.30949,0.3013,0.29353,0.28614,0.27913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR492802701,1,AR,27,Columbia,5,0,3,midcontinent,4928,sligo/pettet updip oil,10745,348.9,42.11269807,1.2,0,0,80,3636,46,0,0,10,20,0.428,0.29,0.048,0.117,0.117,0.21586,0.07228,0.04395,0.0315,0.02449,0.02003,0.01688,0.01461,0.01284,0.01147,0.01034,0.00942,0.00864,0.008,0.00743,0.00694,0.0065,0.00612,0.00577,0.00546,0.00518,0.00494,0.00471,0.0045,0.00431,0.00414,0.00398,0.00382,0.00368,0.00355,0.00343,0.00332,0.00322,0.00312,0.00301,0.00293,0.00286,0.00276,0.00269,0.00264,0.89559,0.77255,0.68466,0.61818,0.56581,0.52329,0.48796,0.45804,0.43234,0.40996,0.39027,0.37279,0.35713,0.34303,0.33023,0.31858,0.30789,0.29807,0.28899,0.28057,0.27275,0.26542,0.2586,0.25219,0.24615,0.24048,0.23512,0.23005,0.22523,0.22066,0.21632,0.21219,0.20824,0.20449,0.2009,0.19744,0.19414,0.19098,0.18793,0.18504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR497102705,5,AR,27,Columbia,5,0,3,midcontinent,4971,cotton valley,8542.49,904.69,50.54817204,1.2,0,0,80,9292,48,69,0,10,20,0.428,0.29,0.048,0.117,0.117,81.2815,67.68172,58.83438,53.71134,49.91884,46.90201,44.41194,42.30798,40.49936,38.92424,37.53819,36.30798,35.20781,34.21794,33.32218,32.50748,31.76324,31.08045,30.45196,29.87102,29.33247,28.8317,28.36458,27.92782,27.51859,27.13412,26.77227,26.43039,26.10713,25.80122,25.51069,25.23455,24.97187,24.72114,24.48182,24.25285,24.03354,23.82349,23.6219,23.42806,587.40525,499.36417,436.61475,394.30268,361.82175,335.68288,314.07126,295.86074,280.29074,266.82156,255.05534,244.69085,235.49521,227.28397,219.91034,213.25463,207.21822,201.72054,196.69327,192.07859,187.82864,183.90132,180.26131,176.87746,173.72328,170.77597,168.01435,165.42126,162.98098,160.67919,158.50395,156.44471,154.49109,152.63466,150.86756,149.18317,147.57474,146.03714,144.56472,143.1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR497113905,5,AR,139,Union,5,0,3,midcontinent,4971,cotton valley,8388,4837.358947,50.54817204,1.2,1,0.05,80,807.4766355,6,5,0,10,20,0.428,0.29,0.048,0.117,0.117,0.97502,0.86621,0.78403,0.71916,0.66642,0.62243,0.58508,0.55294,0.5248,0.50002,0.47802,0.45827,0.44047,0.42426,0.4095,0.39595,0.38345,0.3719,0.3612,0.35121,0.34191,0.33319,0.32502,0.31731,0.31006,0.3032,0.29671,0.29056,0.28471,0.27915,0.27386,0.26881,0.26398,0.25937,0.25494,0.25072,0.24666,0.24276,0.23901,0.23539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626104705,5,AR,47,Franklin,5,0,3,midcontinent,6261,fayetteville-west,2890,3296.32,42.11269807,0.2,1,0.26,80,44135.04,546,6,0,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.27179,62.36107,58.78177,56.25894,54.19731,52.41081,50.8166,49.36936,48.04096,46.81216,45.66902,44.60068,43.59889,42.65671,41.76841,40.92915,40.13485,39.38175,38.66679,37.98716,37.3403,36.72404,36.13627,35.5751,35.03899,34.52635,34.03566,33.56584,33.11551,32.68361,32.26924,31.87128,31.4889,31.12132,30.76775,30.42745,30.09975,29.78411,29.47974,29.18628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626111505,5,AR,115,Pope,5,0,3,midcontinent,6261,fayetteville-west,3072.41,3296.32,42.11269807,0.2,1,0.37,80,59984.64,737,13,0,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.87727,328.67114,309.24968,294.20728,282.14137,272.18567,263.78045,256.54909,250.22977,244.63502,239.62717,235.10291,230.983,227.20582,223.72253,220.49385,217.48788,214.67819,212.043,209.56369,207.22446,205.01189,202.91444,200.92185,199.02514,197.21669,195.48932,193.83716,192.25443,190.73636,189.27838,187.87636,186.52689,185.22652,183.97214,182.76111,181.59082,180.45891,179.3632,178.30176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626202305,5,AR,23,Cleburne,5,0,3,midcontinent,6262,fayetteville-central,3723.78,4889.54,42.11269807,0.2,0,0,80,106624,254,1079,0,10,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63957.64093,58972.25744,54864.78659,51488.52962,48636.33605,46185.22605,44051.73942,42175.69911,40512.03226,39026.03313,37690.40095,36483.28231,35386.92723,34386.74456,33470.60625,32628.34382,31851.35817,31132.32564,30464.96837,29843.87376,29264.34909,28722.30627,28214.16703,27736.78902,27287.39885,26863.54134,26463.03649,26083.9396,25724.51663,25383.20794,25058.61695,24749.48176,24454.66559,24173.13692,23903.96246,23646.29126,23399.35041,23162.43206,22934.89178,22716.13822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626202905,5,AR,29,Conway,5,0,3,midcontinent,6262,fayetteville-central,4413.24,4581.94,42.11269807,0.2,1,0.02,80,114528,352,1080,0,10,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63872.3187,59201.32314,55268.89254,51996.38691,49207.34399,46791.8193,44674.34967,42800.20886,41128.20094,39626.44404,38269.73125,37037.77968,35914.02755,34884.78731,33938.62032,33065.88106,32258.36999,31509.06348,30811.90632,30161.65022,29553.72044,28984.10795,28449.28972,27946.15057,27471.93165,27024.17871,26600.69896,26199.53492,25818.92312,25457.2839,25113.18619,24785.33976,24472.57278,24173.82341,23888.12561,23614.59537,23352.42974,23100.89041,22859.3028,22627.04669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626204505,5,AR,45,Faulkner,5,0,3,midcontinent,6262,fayetteville-central,5509.42,4857.87,42.11269807,0.2,0,0,80,87584,696,399,0,10,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23627.59693,21719.09077,20226.0967,19031.44931,18037.25674,17189.99452,16455.77281,15811.39316,15240.13713,14729.49708,14269.84444,13853.59601,13474.66824,13128.10687,12809.8237,12516.40896,12244.99051,11993.12798,11758.73456,11540.01051,11335.39712,11143.53609,10963.2368,10793.453,10633.25919,10481.83641,10338.45441,10202.46087,10073.2717,9950.3631,9833.26346,9721.54471,9614.82142,9512.74268,9414.99059,9321.27503,9231.33042,9144.91475,9061.80605,8981.80008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626206305,5,AR,63,Independence,5,0,3,midcontinent,6262,fayetteville-central,2365.73,4482.07,42.11269807,0.2,0,0,80,28672,305,54,0,10,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.19692,1237.99793,1137.85499,1061.16664,999.99156,949.90654,908.08994,872.61307,842.09923,815.53779,792.17065,771.4177,752.83036,736.05637,720.81606,706.88487,694.08148,682.25674,671.28853,661.07505,651.53038,642.58274,634.17033,626.24079,618.74823,611.65367,604.92218,598.52388,592.43159,586.62199,581.07387,575.7681,570.68764,565.81706,561.14279,556.65197,552.33272,548.17548,544.16936,540.30641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626206705,5,AR,67,Jackson,5,0,3,midcontinent,6262,fayetteville-central,2594.3,4138.26,42.11269807,0.2,1,0.01,80,27104,319,20,0,10,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.88872,634.97112,601.67257,573.755,549.83921,529.00891,510.62608,494.22863,479.47267,466.09548,453.89253,442.70075,432.38814,422.84687,413.98657,405.73181,398.01826,390.79083,384.002,377.61062,371.5803,365.87954,360.48022,355.35773,350.48969,345.85647,341.44057,337.22565,333.19751,329.34313,325.65094,322.10984,318.71043,315.44335,312.30078,309.27503,306.35922,303.547,300.8326,298.21047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626211505,5,AR,115,Pope,5,0,3,midcontinent,6262,fayetteville-central,4604.92,5859.82,42.11269807,0.2,1,0.37,80,72283.99362,899,5,0,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.83208,347.33265,320.46446,298.22128,278.83283,261.59881,246.14235,232.20621,219.59157,208.13635,197.70471,188.18117,179.46664,171.47522,164.13219,157.37199,151.137,145.37625,140.04464,135.10191,130.51238,126.24397,122.26801,118.55876,115.09317,111.85022,108.81133,105.95945,103.27922,100.75681,98.37947,96.13598,94.01578,92.00946,90.1085,88.30499,86.59178,84.96236,83.41075,81.93155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626214105,5,AR,141,Van Buren,5,0,3,midcontinent,6262,fayetteville-central,3175.36,4367.87,42.11269807,0.2,1,0.07,80,125440,94,1474,0,10,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76531.07102,70847.91068,66107.28364,62154.48504,58781.01695,55857.4618,53294.57074,51027.27365,49006.32203,47193.4028,45558.06704,44075.70021,42726.1143,41492.55728,40360.98867,39319.53299,38358.06956,37467.91806,36641.58271,35872.5608,35155.1794,34484.4692,33856.06037,33266.09261,32711.14909,32188.189,31694.50454,31227.67462,30785.52628,30366.11058,29967.67111,29588.61954,29227.52263,28883.07969,28554.10849,28239.53455,27938.37761,27649.74286,27372.81167,27106.83496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGAR626214505,5,AR,145,White,5,0,3,midcontinent,6262,fayetteville-central,4461.33,4571.93,42.11269807,0.2,1,0.02,80,148608,595,1263,0,0,0,0.07,0.271,0.192,0.116,0.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65260.87894,60638.63466,56806.29475,53613.28496,50884.36716,48515.57157,46435.35836,44591.57733,42944.78174,41464.3117,40125.82818,38909.6785,37799.76436,36782.74408,35847.44128,34984.41609,34185.62461,33444.17201,32754.10894,32110.2712,31508.15589,30943.8153,30413.78042,29914.98102,29444.70029,29000.51841,28580.27757,28182.04593,27804.08906,27444.84788,27102.91557,26777.02017,26466.00665,26168.83155,25884.5404,25612.26638,25351.2146,25100.66122,24859.94039,24628.44187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGCA070102301,1,CA,23,Humboldt,6,0,7,west_coast,701,eel river gas,5150.66,1701.59,22.56277778,1.41,1,0.22,86.95652174,2090.225738,25,0,0,10,20,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.16014,209.92129,192.90202,180.76456,171.35017,163.6839,157.23663,151.68983,146.83719,142.53637,138.68663,135.21172,132.05427,129.1687,126.51851,124.07441,121.81174,119.71011,117.75236,115.9235,114.21112,112.60396,111.09235,109.66809,108.32344,107.05209,105.84791,104.70572,103.62059,102.58839,101.60538,100.66773,99.77252,98.91663,98.09769,97.31314,96.56071,95.83834,95.14438,94.47685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGCA090101101,1,CA,11,Colusa,6,0,7,west_coast,901,northern forbes-kione,7819.19,1701.59,22.56277778,1.41,1,0.17,86.95652174,670.8709628,8,0,0,10,20,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.13493,968.80251,838.19562,750.70977,685.24839,633.70016,591.81756,557.03346,527.66049,502.52511,480.7787,461.7875,445.06626,430.23782,417.00217,405.11852,394.39081,384.65894,375.78946,367.67156,360.21182,353.33171,346.96401,341.05149,335.54528,330.40245,325.5866,321.06564,316.81161,312.79998,309.00921,305.41991,302.0159,298.7816,295.70374,292.76989,289.97006,287.29392,284.73276,282.27906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGCA090102101,1,CA,21,Glenn,6,0,7,west_coast,901,northern forbes-kione,5959.23,1701.59,22.56277778,1.41,1,0.28,86.95652174,766.9154538,9,0,0,10,20,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.20009,1202.58748,1104.654,1035.03652,979.42744,933.04965,893.42076,858.99277,828.70708,801.79949,777.696,755.95364,736.22344,718.22481,701.72968,686.54949,672.52671,659.52913,647.44443,636.17635,625.64176,615.76945,606.49656,597.76825,589.53634,581.75808,574.39568,567.41549,560.78781,554.4845,548.48233,542.75875,537.29404,532.07059,527.07165,522.2822,517.68911,513.27942,509.04177,504.96562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGCA090110101,1,CA,101,Sutter,6,0,7,west_coast,901,northern forbes-kione,6707.37,1701.59,22.56277778,1.41,1,0.01,86.95652174,353.2233552,5,0,0,10,20,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961.82657,1741.99833,1581.91009,1464.16152,1370.52313,1293.37131,1228.35031,1172.65737,1124.35776,1082.04607,1044.66488,1011.39723,981.59888,954.75214,930.43739,908.31039,888.08554,869.52383,852.42577,836.62089,821.9645,808.33246,795.61756,783.72746,772.58207,762.10959,752.24938,742.94691,734.15331,725.82631,717.9279,710.42363,703.2833,696.479,689.98605,683.78249,677.84814,672.16346,666.71274,661.4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGCA090110301,1,CA,103,Tehama,6,0,7,west_coast,901,northern forbes-kione,5078.98,1701.59,22.56277778,1.41,1,0.24,86.95652174,1716.091828,20,0,0,10,20,0.003,0.453,-0.031,0.304,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.51948,310.9874,285.18568,266.89319,252.59663,240.98289,231.3293,223.1696,216.17712,210.11344,204.80021,200.10161,195.91175,192.14674,188.74047,185.63921,182.79944,180.18602,177.76861,175.52349,173.43015,171.47063,169.63066,167.8977,166.26082,164.71056,163.23931,161.83951,160.50548,159.23113,158.01231,156.84435,155.72352,154.6462,153.60987,152.61144,151.64858,150.71882,149.82032,148.95082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
