notes:,for now wleor.txt data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOTX440600610,TX,4406,56,8,4,10418.6,46,0.215,0.861,1289.746,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,40,3,0,0,4,466.69,7.048,31.212,188,75.513,37.955,30.5,24.487,1.639,0.766,419.394,10,1320,9,44,1,0.909,0.091,1,0,9.527,13.508,1,10.58,6,7.75,7.83,5.88,5.65,4.63,4.26,4.27,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,1.92,2.48,2.5,1.88,1.8,1.48,1.37,1.36,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,57.56,62.24,62.22,68.48,68.9,70.1,71.47,58.69,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.66,58.6,54.72,54.65,54.08,54.17,55.02,54.82,62.04,73.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.15,21.38,33.62,33.62,33.63,34.4,39.62,39.62,73.37,77.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.28,152.9,127.51,127.5,127.51,125.88,115.08,115.08,45.38,36.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440600710,TX,4406,57,81,4,5116.8,36,0.436,0.99,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.178,40,5,0,0,4,466.69,11,28,103,75,61.037,30.5,25,1.1,0.958,651.672,10,1480,9,44,1,0.865,0.135,1,0,11.599,0,1,17.36,0.6,15.54,1.25,4.26,8.84,3.79,0.54,3.28,5.89,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0.17,4.43,0.36,1.22,2.52,1.08,0.16,0.93,1.68,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.73,97.59,85.14,104.16,92.47,91.71,98.67,98.91,78.85,38.97,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.71,76.66,67.43,73.76,76.19,71.83,73.95,77.98,87.19,108.03,115.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34,32.93,45.37,45.37,45.37,48.66,48.66,55.62,84.15,117.6,120.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.57,188.25,164.98,164.98,164.97,158.82,158.82,145.8,92.42,32.58,27.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440600810,TX,4406,57,81,4,5223.4,35.6,0.554,0.99,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.5,33,24,0,0,4,422.136,7.7,14,172,66,38.012,30.5,34,1.12,0.5,147.848,10,1440.668,9,44,1,0.455,0.545,1,0,58.188,0,1,4.06,3,4.12,3.97,3.34,3.04,2.68,2.29,2.23,2.01,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0.84,1.15,1.11,0.94,0.85,0.75,0.64,0.63,0.56,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,18.58,18.58,19.12,20.91,21.87,22.27,22.95,21.98,14.7,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,19.4,18.42,18.31,18.15,18.09,18.28,18.54,19.66,24.52,27.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,8.37,11.53,11.52,11.53,12.36,12.37,14.12,21.38,27.84,29.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.17,48.02,42.08,42.09,42.08,40.52,40.51,37.2,23.57,12.47,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440600910,TX,4406,54,72,4,4786.2,40,0.2,0.96,1263.376,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.3,20,38,0,0,4,330,10.779,47.347,7.1,75.553,35.156,30.5,24.447,1.449,0.819,467.119,10,5280,9,44,1,0.856,0.144,1,0,147.07,175.32,1,12.35,1.91,11.67,3.39,8.02,3.62,4.85,5.04,3.01,3.11,4.66,3.1,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0.63,3.85,1.12,2.65,1.19,1.6,1.66,1,1.02,1.54,1.02,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,66.07,54.8,63.54,58.64,66.82,64.79,64.13,66.07,67.9,46.42,31.88,24.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.22,53.76,48.44,53.88,50.85,52.2,52.45,52,53.67,53.49,65.36,75.77,80.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.81,22.67,29.46,29.45,29.45,31.8,39.61,33.36,35.97,45.35,74.49,79.58,83.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.96,133.66,121.17,121.17,121.16,116.84,102.42,113.95,109.15,91.83,39.01,31.56,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601010,TX,4406,55,73,4,4982.143,44,0.352,0.861,16.572,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.178,40,4,0,0,4,466.69,12.5,13.571,77.5,70,47.826,30.5,30,1.52,0.962,363.656,10,2800,9,44,1,0.943,0.057,1,0,7.98,0,1,10.13,0.24,9.04,0.88,2.3,5.16,2.37,0.33,1.81,3.32,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.15,0.02,0.03,0.09,0.04,0,0.03,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87,50.55,42.34,53.26,47.25,46.26,50.15,50.57,40.25,19.47,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.23,39.12,34.6,37.69,39.16,36.84,37.81,40.03,44.84,55.67,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54,16.93,23.33,23.33,23.32,25.02,25.02,28.6,43.26,60.66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.56,96.27,84.36,84.36,84.36,81.21,81.21,74.56,47.26,16.3,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601110,TX,4406,54,72,4,3747.8,40,0.742,0.861,1082.735,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,10,5,0,0,4,233.345,20.817,8.765,689,75.191,37.224,25,24.809,1.199,0.82,53.281,10,1920,9,44,1,0.974,0.026,1,0,9.088,10.378,1,2.37,0.42,2.02,0.8,1.45,0.57,1.05,0.83,0.54,0.87,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.13,0.62,0.24,0.44,0.18,0.32,0.25,0.17,0.26,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,13.07,11.86,12.12,12.31,13.38,12.35,12.97,12.98,7.85,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.48,10.87,9.8,11.02,10.28,10.9,10.67,10.87,11.46,14.65,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,4.9,6.26,5.71,6.59,7.89,6.2,8.27,10.56,16.15,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.41,25.72,23.39,24.32,22.83,20.57,23.48,19.93,16,6.9,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601210,TX,4406,54,72,4,4419.6,40,0.56,0.861,301.23,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,30,8,0,0,4,404.166,14.1,16,16.4,73,50.847,25,27,1.35,0.961,177.451,10,1500,9,44,1,0.84,0.16,1,0,16.572,5.189,1,8.79,0.21,4.68,4.26,0.06,2.49,4.02,2.15,0.31,0.6,2.41,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0.06,1.4,1.28,0.01,0.75,1.2,0.64,0.1,0.18,0.72,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52,53.84,36.34,46.73,47.32,42.22,42.15,45.52,47.53,40.63,21.71,14.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.43,31.64,35.56,30.85,35.43,35.55,33.58,34.57,35.13,40.29,49.15,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51,15.64,19.8,19.46,19.46,23.45,21.2,26.23,20.33,41.18,51.17,56.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.14,86.48,78.93,79.56,79.56,72.33,76.42,67.29,77.99,40.25,23.29,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601310,TX,4406,54,72,4,5212,40,0.609,0.861,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.178,40,3,0,0,4,466.69,11.431,21.774,15.9,70.766,34.995,30.5,29.234,1.319,0.636,138.182,10,440,9,44,1,0.727,0.273,1,0,3.155,0,1,11.29,8.23,10.92,10.67,9,8.12,7.19,6.14,5.98,5.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2.4,3.2,3.11,2.63,2.38,2.1,1.79,1.75,1.6,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,55.69,57.04,58.45,63.49,66.44,67.51,69.43,66.6,44.92,31.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.46,58.75,55.74,55.36,54.83,54.62,55.18,55.9,59.26,73.54,81.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.09,25.12,34.61,34.6,34.61,37.12,37.11,42.42,64.19,83.27,86.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.55,144.11,126.3,126.3,126.29,121.58,121.58,111.63,70.74,38.07,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601410,TX,4406,54,72,4,5233.4,42,0.408,0.861,834.896,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.3,40,1,0,0,4,466.69,15,27.333,6.5,65,52.356,25,35,1.4,0.72,24219.369,10,6400,9,44,1,0.994,0.006,1,0,2.877,2.427,1,0,7.57,12.43,1.54,2.88,8.87,7.33,4.05,5.49,6.29,5.56,5.08,4.68,4.83,4.69,4.78,4.26,3.9,3.87,3.7,3.66,3.54,3.29,3.44,3.56,3.16,2.87,2.6,2.36,0,0,0,0,0,0,0,0,0,0,0,0,2.4,3.94,0.49,0.92,2.81,2.32,1.29,1.74,2,1.76,1.61,1.49,1.53,1.49,1.51,1.35,1.24,1.23,1.17,1.16,1.12,1.05,1.09,1.13,1,0.91,0.83,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.96,24.29,40.53,28.52,23.24,30.04,33.98,31.19,31.17,32.65,34.3,34.78,35.83,36.37,36.25,36.27,36.74,36.93,37.4,37.52,37.7,38.52,38.23,30.49,27.4,23.64,20.87,18.2,0,0,0,0,0,0,0,0,0,0,0,52.2,42.83,25.98,30.6,34.89,30.74,29.5,31.43,31.12,30.06,30.08,30.05,30.31,29.72,29.39,29.84,29.98,30.58,30.25,30.38,30.31,30.31,30.72,31.95,35.37,38.69,40.86,42.53,44.13,0,0,0,0,0,0,0,0,0,0,0,12.23,12.22,15.28,12.23,12.23,16.2,19.25,19.56,19.57,18.03,16.66,19.1,19.56,20.63,17.88,23.85,18.49,23.23,19.86,21.86,21.24,20.48,26.9,42.02,39.74,44.66,44.35,45.67,46.98,0,0,0,0,0,0,0,0,0,0,0,81.85,81.86,76.11,81.85,81.85,74.39,68.64,68.07,68.07,70.94,73.52,68.93,68.07,66.05,71.23,60.03,70.08,61.17,67.49,63.76,64.91,66.35,54.28,25.85,30.15,22.78,23.41,20.69,18.03,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601510,TX,4406,54,72,4,5199.6,41,0.538,0.861,894.019,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,40,5,0,0,4,466.69,16,16,21,69,62.1,25,31,1.36,0.72,564.271,10,680,9,44,1,0.706,0.294,1,0,7.617,7.467,1,11.45,6.39,10.48,9.83,8.15,7.93,6.6,6.1,5.88,5.24,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,1.95,3.19,2.99,2.49,2.41,2.01,1.86,1.79,1.6,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,62.37,58.58,59.18,64.21,66.69,67.38,69.11,66.03,44.87,30.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.14,57.78,55.66,56.11,55.62,54.88,56.1,56.26,59.84,74.06,82.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.14,25.18,34.69,34.69,34.69,37.2,37.21,42.52,64.34,83.45,87.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.84,144.4,126.54,126.54,126.54,121.82,121.81,111.84,70.88,38.19,30.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601610,TX,4406,57,81,4,9275,39.8,0.286,0.861,111.111,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.3,40,8,0,0,4,466.69,15,75,66,78,49.478,30.5,22,1.32,0.896,2320.788,10,1400,9,44,1,0.771,0.229,1,0,42.41,0,1,63.6,2.28,55.82,5.7,15.52,31.18,14.26,2.99,12.23,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07,0.25,6.2,0.64,1.72,3.46,1.59,0.33,1.36,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.76,388.61,342.24,417.72,377.74,366.8,392.28,401.75,277.63,136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.56,303.02,269.2,288.32,296.44,285.28,292.3,300.05,355.87,418.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.42,113.18,172.54,178.05,178.05,194.62,209.8,209.8,380.85,440.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.32,798.68,677.33,666.03,666.04,632.17,601.13,601.12,252.6,135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601710,TX,4406,54,72,4,3718,40,0.561,0.861,1447.91,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.1,20,5,0,0,4,330,18.415,10.231,500,83.891,41.563,25,16.109,1.192,0.84,41.129,10,1020,9,44,1,0.902,0.098,1,0,55.042,96.402,1,4.95,0.59,4.36,0.96,3.11,1.07,1.59,1.96,1.25,1.09,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.18,1.33,0.3,0.95,0.32,0.49,0.6,0.38,0.33,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,30.54,27.96,29.54,28.23,31.7,29.2,29.63,29.95,18.52,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.36,25.21,22.53,25.52,23.94,24.91,25.1,25.03,26.35,34.59,38.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,11.29,14.42,13.16,15.18,18.18,14.3,19.06,24.33,37.17,39.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95,59.09,53.72,55.86,52.42,47.27,53.93,45.77,36.74,15.93,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601810,TX,4406,54,72,4,4339,41,0.625,0.861,2808.208,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.2,20,10,0,0,4,330,14.2,10,11.7,60,31.807,25,40,1.4,0.891,9.443,10,800,9,44,1,0.75,0.25,1,0,82.562,289.207,1,3.74,0.06,3.3,0.41,1.04,1.92,0.74,0.18,0.99,1.35,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.02,1.03,0.13,0.32,0.6,0.23,0.06,0.31,0.42,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,20.09,15.51,20.21,17.49,17.4,18.93,19.09,15.61,8.36,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.27,14.58,13.32,14.36,14.95,13.95,14.82,15.24,16.8,20.81,23.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,6.58,9.08,9.07,8.71,8.7,11.13,9.58,17.27,22.1,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.62,36.24,31.77,31.76,32.43,32.42,28.08,30.84,17,8.9,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX440601910,TX,4406,54,72,4,4871.6,41,0.586,0.861,759.167,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.178,40,11,0,0,4,466.69,12,16,13,68.628,34.375,30.5,31.372,1.443,0.83,283.405,10,1800,9,44,1,0.756,0.244,1,0,8.802,5.414,1,8.35,1.8,7.41,2.89,4.45,4.48,2.08,3.29,3.29,2.13,1.77,2.71,2.64,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.55,2.28,0.89,1.37,1.38,0.64,1.01,1.01,0.66,0.54,0.84,0.81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47,43.54,29.96,40.51,35.88,37.92,41.82,39.12,38.68,40.62,41.21,31.34,21.1,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.47,30.41,30.92,31.08,31.78,30.75,31.31,32,31.65,32.55,32.59,38.06,44.52,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,12.4,16.68,17.48,20.33,20.34,16.52,25.42,19.07,24.62,23.51,42.9,48.15,50.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.03,84.45,76.5,75.02,69.74,69.73,76.79,60.32,72.09,61.79,63.84,27.96,20,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
