notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOTX441103311,TX,4411,57,81,4,3198,33,2.631,0.868,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,43,0,0,4,330,16,100,5.3,60,52.707,30.5,40,1.15,0.966,1265.127,11,840,9,44,1,0,1,1,0,86.871,0,1,19.319,8.673,6.781,5.786,5.143,4.683,4.331,4.052,3.822,3.629,3.464,3.321,1.525,1.495,1.465,1.435,1.407,1.378,1.351,1.324,1.297,1.271,1.246,1.221,1.197,1.173,1.149,1.126,1.104,1.082,1.06,1.039,1.018,0.998,0.978,0.958,0.939,0.92,0.902,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.294,21.217,23.336,24.451,25.171,25.687,26.08,26.393,26.65,26.866,27.051,27.212,12.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441103411,TX,4411,56,8,4,2454,26,0.431,0.96,0.115,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,143,0,0,4,330,7.3,90,7.6,70,64.351,30.5,30,1.05,0.72,703.363,11,2960,9,44,1,0.034,0.966,1,0,105.401,0.012,1,16.89,7.583,5.929,5.058,4.496,1.271,1.246,1.221,1.196,1.172,1.149,1.126,1.103,1.081,1.06,1.038,1.018,0.997,0.977,0.958,0.939,0.92,0.902,0.884,0.866,0.849,0.832,0.815,0.799,0.783,0.767,0.752,0.737,0.722,0.707,0.693,0.679,0.666,0.653,0.639,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.176,24.312,26.113,27.061,27.673,31.185,13.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441103511,TX,4411,57,81,4,5098.8,27,0.727,0.868,40.662,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,128,0,0,4,600.496,12.168,48,3,60,54.742,30.5,40,1.1,0.969,1930.973,11,10000,9,44,1,0.744,0.256,1,0,477.489,16.441,1,9.539,4.282,3.348,2.857,2.539,2.312,2.139,2.001,1.887,1.792,1.71,1.292,1.266,1.241,1.216,1.192,1.168,1.145,1.122,1.099,1.077,1.056,1.035,1.014,0.994,0.974,0.954,0.935,0.916,0.898,0.88,0.863,0.845,0.828,0.812,0.796,0.78,0.764,0.749,0.734,0.388,0.174,0.136,0.116,0.103,0.094,0.087,0.081,0.077,0.073,0.07,0.053,0.052,0.051,0.05,0.049,0.048,0.047,0.046,0.045,0.044,0.043,0.042,0.042,0.041,0.04,0.039,0.038,0.038,0.037,0.036,0.035,0.035,0.034,0.033,0.033,0.032,0.031,0.031,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,9.377,10.478,11.058,11.432,11.7,11.905,12.067,12.201,12.313,12.409,9.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
DOTX441103611,TX,4411,57,81,4,4642.4,30,2.219,0.868,440.876,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,33,0,0,4,466.69,14,54,21.779,60,55.282,30.5,40,1.207,0.72,1166.056,11,1320,9,44,1,0.5,0.5,1,0,58.74,23.389,1,15.642,7.022,5.49,4.685,4.164,2.78,2.724,2.67,2.617,2.564,2.513,2.463,2.413,2.365,2.318,2.271,2.226,2.182,2.138,2.095,2.053,2.012,1.972,1.932,1.894,1.856,1.819,1.782,1.747,1.712,1.678,1.644,1.611,1.579,1.547,1.516,1.486,1.456,1.427,1.399,6.896,3.096,2.421,2.065,1.836,1.226,1.201,1.177,1.154,1.131,1.108,1.086,1.064,1.043,1.022,1.002,0.982,0.962,0.943,0.924,0.905,0.887,0.87,0.852,0.835,0.818,0.802,0.786,0.77,0.755,0.74,0.725,0.711,0.696,0.682,0.669,0.655,0.642,0.629,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.738,28.634,30.392,31.317,31.915,23.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441103711,TX,4411,54,72,4,3712.8,42,0.564,0.868,61.581,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.3,30,4,0,0,4,660,10,8,178,75,54.362,30.5,2500,1.12,0.929,415.607,11,400,9,44,1,0.692,0.308,1,0,3.598,0.24,1,7.88,7.722,7.568,7.417,7.268,7.123,6.98,6.841,6.704,6.57,6.439,6.31,6.184,6.06,5.939,5.82,5.704,5.589,5.478,5.368,5.261,5.156,5.052,4.951,4.852,4.755,4.66,4.567,4.476,4.386,4.298,4.212,4.128,4.046,3.965,3.885,3.808,3.732,3.657,3.584,0.485,0.475,0.466,0.456,0.447,0.438,0.43,0.421,0.413,0.404,0.396,0.388,0.381,0.373,0.366,0.358,0.351,0.344,0.337,0.33,0.324,0.317,0.311,0.305,0.299,0.293,0.287,0.281,0.275,0.27,0.265,0.259,0.254,0.249,0.244,0.239,0.234,0.23,0.225,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.255,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,29.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441103811,TX,4411,57,81,4,2657.6,36,1.66,0.868,44.928,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.5,20,43,0,0,4,466.69,13.5,116,2.3,50,46.306,30.5,50,1.201,0.72,2164.243,11,1840,9,44,1,0.533,0.467,1,0,81.036,2.835,1,22.651,10.169,7.95,6.784,6.03,5.49,2.166,2.123,2.08,2.039,1.998,1.958,1.919,1.88,1.843,1.806,1.77,1.734,1.7,1.666,1.632,1.6,1.568,1.536,1.506,1.476,1.446,1.417,1.389,1.361,1.334,1.307,1.281,1.255,1.23,1.206,1.182,1.158,1.135,1.112,1.018,0.457,0.357,0.305,0.271,0.247,0.097,0.095,0.093,0.091,0.089,0.088,0.086,0.084,0.083,0.081,0.079,0.078,0.076,0.075,0.073,0.072,0.07,0.069,0.067,0.066,0.065,0.063,0.062,0.061,0.06,0.059,0.057,0.056,0.055,0.054,0.053,0.052,0.051,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.353,45.619,48.155,49.489,50.35,50.967,21.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441103911,TX,4411,55,73,4,818,40.2,4.163,0.868,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,56,0,0,4,233.345,18,10,20,65,47.201,25,35,1.15,0.955,98.662,11,700,9,44,0,2,0,2,0,25.567,0,1,20.012,5.668,5.555,5.444,5.335,5.228,5.123,5.021,4.921,4.822,4.726,4.631,4.539,4.448,4.359,4.272,4.186,4.102,4.02,3.94,3.861,3.784,3.708,3.634,3.561,3.49,3.42,3.352,3.285,3.219,3.155,3.092,3.03,2.969,2.91,2.852,2.795,2.739,2.684,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.409,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441104011,TX,4411,55,73,4,1818,32,8.224,0.868,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,8,0,0,4,737.902,6.4,80,1.1,65,61.109,30.5,35,1.09,0.72,2368.681,11,800,9,44,1,0.8,0.2,1,0,9.193,0,1,13.26,5.953,4.654,3.971,1.387,1.359,1.332,1.305,1.279,1.254,1.229,1.204,1.18,1.156,1.133,1.111,1.088,1.067,1.045,1.024,1.004,0.984,0.964,0.945,0.926,0.907,0.889,0.872,0.854,0.837,0.82,0.804,0.788,0.772,0.757,0.741,0.727,0.712,0.698,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.204,40.921,42.292,43.013,16.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441104111,TX,4411,56,8,4,3907.2,32.6,0.193,0.868,410.516,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,21,0,0,4,660,22,42,135,75,72.823,25,25,1.21,0.5,5247.229,11,2480,9,44,1,0.831,0.169,1,0,41.132,58.602,1,19.47,8.741,6.834,0.199,0.195,0.191,0.187,0.184,0.18,0.176,0.173,0.169,0.166,0.163,0.159,0.156,0.153,0.15,0.147,0.144,0.141,0.138,0.136,0.133,0.13,0.128,0.125,0.123,0.12,0.118,0.115,0.113,0.111,0.109,0.106,0.104,0.102,0.1,0.098,0.096,7.993,3.588,2.806,0.082,0.08,0.079,0.077,0.076,0.074,0.073,0.071,0.07,0.068,0.067,0.066,0.064,0.063,0.062,0.061,0.059,0.058,0.057,0.056,0.055,0.054,0.053,0.052,0.05,0.049,0.048,0.048,0.047,0.046,0.045,0.044,0.043,0.042,0.041,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.023,24.015,26.325,34.36,34.601,34.601,25.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441104211,TX,4411,54,72,4,3494,40,1.008,0.868,57.011,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,5,0,0,4,466.69,19,20,140,70,61.347,25,30,1.291,0.72,639.387,11,200,9,44,1,0.5,0.5,1,0,11.691,0,1,15.257,6.849,5.355,2.881,2.823,2.767,2.712,2.657,2.604,2.552,2.501,2.451,2.402,2.354,2.307,2.261,2.216,2.171,2.128,2.085,2.044,2.003,1.963,1.923,1.885,1.847,1.81,1.774,1.739,1.704,1.67,1.636,1.604,1.572,1.54,1.509,1.479,1.45,1.421,1.392,0.87,0.39,0.305,0.164,0.161,0.158,0.154,0.151,0.148,0.145,0.142,0.14,0.137,0.134,0.131,0.129,0.126,0.124,0.121,0.119,0.116,0.114,0.112,0.109,0.107,0.105,0.103,0.101,0.099,0.097,0.095,0.093,0.091,0.089,0.088,0.086,0.084,0.083,0.081,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.686,34.8,36.598,23.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441104311,TX,4411,55,73,4,2589.4,36,2.609,0.868,0,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,17,0,0,4,869.808,12.168,69,21.779,65.08,61.55,30.5,34.92,1.151,0.72,5721.162,11,2640,9,44,1,0.871,0.129,1,0,40.857,0,1,18.282,8.207,6.417,5.475,4.867,4.115,4.033,3.952,3.873,3.796,3.72,3.645,3.572,3.501,3.431,3.362,3.295,3.229,3.165,3.101,3.039,2.978,2.919,2.86,2.803,2.747,2.692,2.638,2.586,2.534,2.483,2.434,2.385,2.337,2.29,2.245,2.2,2.156,2.113,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.777,32.92,34.9,35.941,36.614,34.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOTX441104411,TX,4411,57,81,4,7875,30,0.793,0.868,423.566,0,0.428,0.29,0.048,0.117,0.117,0,0,0,0,0.794,20,62,0,0,4,324.962,12.168,325,21.779,65.08,56.843,30.5,34.92,1.46,0.72,2822.5,11,1280,9,44,1,0.031,0.969,1,0,1311.163,536.053,1,32.421,14.555,11.38,9.71,8.631,7.858,7.269,6.8,6.415,6.091,5.813,5.572,5.36,5.172,5.003,4.85,4.333,4.246,4.161,4.078,3.997,3.917,3.838,3.762,3.686,3.613,3.54,3.47,3.4,3.332,3.266,3.2,3.136,3.073,3.012,2.952,2.893,2.835,2.778,2.723,13.732,6.165,4.82,4.113,3.656,3.328,3.079,2.88,2.717,2.58,2.462,2.36,2.27,2.191,2.119,2.054,1.835,1.798,1.762,1.727,1.693,1.659,1.626,1.593,1.561,1.53,1.499,1.469,1.44,1.411,1.383,1.355,1.328,1.302,1.276,1.25,1.225,1.201,1.177,1.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82,18.87,23.081,25.295,26.726,27.751,28.532,29.154,29.665,30.094,30.462,30.781,31.063,31.313,31.537,31.74,32.425,38.17,38.17,38.17,38.17,10.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONM441200111,NM,4412,35,0,4,4554.4,41,0.825,0.733,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0.1,24,19,0,0,4,466.69,23,24,25,62,50.907,25,38,1.34,0.72,750.853,11,720,9,44,1,0.208,0.792,1,0,8.413,0,1,36.069,32.384,23.801,17.585,13.188,10.151,8.099,6.73,5.808,5.157,4.652,4.214,3.798,3.387,2.988,2.619,2.306,2.071,1.928,1.874,1.882,1.891,1.803,1.47,0.69,0.676,0.663,0.649,0.636,0.624,0.611,0.599,0.587,0.575,0.564,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.874,1517.972,1526.555,1532.771,1537.168,1540.205,1542.257,1543.626,1544.548,1545.199,1545.704,1546.142,1546.558,1546.969,1547.368,1547.737,1548.05,1548.285,1548.428,1548.482,1548.474,1548.465,1548.553,1548.886,1549.666,1550.356,1550.356,1550.356,1550.356,1550.356,1550.356,1550.356,1550.356,1550.356,1550.356,1550.355,1550.356,1550.356,1550.356,1550.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DONM441200211,NM,4412,35,0,4,5691.6,30.9,1.178,0.733,1595.597,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0.145,20,38,0,0,4,466.69,19.117,111,23.556,57.982,51.368,25,42.018,1.338,0.72,2102.809,11,1120,9,44,1,0.321,0.679,1,0,215.326,378.206,1,23.077,10.36,8.1,6.911,6.143,5.593,5.174,4.84,4.566,4.335,4.138,2.232,2.187,2.144,2.101,2.059,2.018,1.977,1.938,1.899,1.861,1.824,1.787,1.751,1.716,1.682,1.648,1.616,1.583,1.552,1.521,1.49,1.46,1.431,1.402,1.374,1.347,1.32,1.294,1.268,36.822,16.531,12.925,11.028,9.802,8.925,8.256,7.723,7.285,6.918,6.603,3.562,3.491,3.421,3.353,3.285,3.22,3.155,3.092,3.03,2.97,2.91,2.852,2.795,2.739,2.684,2.631,2.578,2.527,2.476,2.427,2.378,2.33,2.284,2.238,2.193,2.15,2.107,2.064,2.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.386,24.129,26.927,28.399,29.35,30.031,30.55,30.963,31.303,31.588,31.832,34.192,17.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
